Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,title
ERR4775556,WGS,101,172945835,PRJEB37924,SAMEA7501083,89496162,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645392,SAMEA7501083,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501083,ibs_31,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257722,ERP121278,ibs_31,Participant 13 Sample 2
ERR4775557,WGS,101,191880911,PRJEB37924,SAMEA7501084,98616800,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645393,SAMEA7501084,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501084,ibs_32,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257723,ERP121278,ibs_32,Participant 13 Sample 3
ERR4775558,WGS,101,104912336,PRJEB37924,SAMEA7501085,60852943,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645394,SAMEA7501085,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501085,ibs_33,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257724,ERP121278,ibs_33,Participant 13 Sample 4
ERR4775559,WGS,101,154090246,PRJEB37924,SAMEA7501086,88776175,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645395,SAMEA7501086,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501086,ibs_34,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257725,ERP121278,ibs_34,Participant 13 Sample 5
ERR4775560,WGS,101,170708685,PRJEB37924,SAMEA7501087,86223199,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645396,SAMEA7501087,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501087,ibs_35,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257726,ERP121278,ibs_35,Participant 13 Sample 6
ERR4775561,WGS,101,137940851,PRJEB37924,SAMEA7501088,81474839,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645397,SAMEA7501088,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501088,ibs_36,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257727,ERP121278,ibs_36,Participant 14 Sample 0
ERR4775562,WGS,101,200704170,PRJEB37924,SAMEA7501089,109649185,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645398,SAMEA7501089,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501089,ibs_37,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257728,ERP121278,ibs_37,Participant 14 Sample 1
ERR4775563,WGS,101,100202504,PRJEB37924,SAMEA7501090,58988660,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645399,SAMEA7501090,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501090,ibs_38,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257729,ERP121278,ibs_38,Participant 14 Sample 2
ERR4775564,WGS,101,197369049,PRJEB37924,SAMEA7501091,101950185,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645400,SAMEA7501091,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501091,ibs_39,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257730,ERP121278,ibs_39,Participant 14 Sample 3
ERR4775565,WGS,101,162876640,PRJEB37924,SAMEA7501092,86941836,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645401,SAMEA7501092,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501092,ibs_40,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257731,ERP121278,ibs_40,Participant 14 Sample 4
ERR4775566,WGS,101,188842023,PRJEB37924,SAMEA7501093,101935893,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645402,SAMEA7501093,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501093,ibs_41,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257732,ERP121278,ibs_41,Participant 14 Sample 5
ERR4775567,WGS,101,164806750,PRJEB37924,SAMEA7501094,83640780,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645403,SAMEA7501094,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501094,ibs_42,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257733,ERP121278,ibs_42,Participant 14 Sample 6
ERR4775568,WGS,101,154788560,PRJEB37924,SAMEA7501095,89369432,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645404,SAMEA7501095,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501095,ibs_43,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257734,ERP121278,ibs_43,Participant 15 Sample 0
ERR4775569,WGS,101,174000679,PRJEB37924,SAMEA7501096,97762784,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645405,SAMEA7501096,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501096,ibs_44,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257735,ERP121278,ibs_44,Participant 15 Sample 1
ERR4775570,WGS,101,181285910,PRJEB37924,SAMEA7501097,93550142,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645406,SAMEA7501097,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501097,ibs_45,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257736,ERP121278,ibs_45,Participant 15 Sample 2
ERR4775571,WGS,101,138870859,PRJEB37924,SAMEA7501098,75478163,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645407,SAMEA7501098,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501098,ibs_46,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257737,ERP121278,ibs_46,Participant 15 Sample 3
ERR4775572,WGS,101,45403641,PRJEB37924,SAMEA7501099,28125450,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645408,SAMEA7501099,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501099,ibs_47,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257738,ERP121278,ibs_47,Participant 15 Sample 4
ERR4775573,WGS,101,203316232,PRJEB37924,SAMEA7501100,108881407,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645409,SAMEA7501100,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501100,ibs_48,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257739,ERP121278,ibs_48,Participant 15 Sample 5
ERR4775574,WGS,101,185112396,PRJEB37924,SAMEA7501101,93090348,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645410,SAMEA7501101,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501101,ibs_49,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257740,ERP121278,ibs_49,Participant 15 Sample 6
ERR4775575,WGS,101,42473833,PRJEB37924,SAMEA7501102,27218647,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645411,SAMEA7501102,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501102,ibs_50,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257741,ERP121278,ibs_50,Participant 16 Sample 0
ERR4775576,WGS,101,140891970,PRJEB37924,SAMEA7501103,76881560,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645412,SAMEA7501103,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501103,ibs_51,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257742,ERP121278,ibs_51,Participant 16 Sample 1
ERR4775577,WGS,101,161995819,PRJEB37924,SAMEA7501104,83762579,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645413,SAMEA7501104,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501104,ibs_52,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257743,ERP121278,ibs_52,Participant 16 Sample 2
ERR4775578,WGS,101,219777414,PRJEB37924,SAMEA7501105,119849676,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645414,SAMEA7501105,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501105,ibs_53,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257744,ERP121278,ibs_53,Participant 17 Sample 0
ERR4775579,WGS,101,265136009,PRJEB37924,SAMEA7501106,143959970,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645415,SAMEA7501106,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501106,ibs_54,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257745,ERP121278,ibs_54,Participant 17 Sample 1
ERR4775580,WGS,101,148524641,PRJEB37924,SAMEA7501107,79172929,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645416,SAMEA7501107,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501107,ibs_55,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257746,ERP121278,ibs_55,Participant 17 Sample 2
ERR4775581,WGS,101,144910457,PRJEB37924,SAMEA7501108,74235181,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645417,SAMEA7501108,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501108,ibs_56,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257747,ERP121278,ibs_56,Participant 17 Sample 3
ERR4775582,WGS,101,200346731,PRJEB37924,SAMEA7501109,105605324,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645418,SAMEA7501109,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501109,ibs_57,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257748,ERP121278,ibs_57,Participant 17 Sample 4
ERR4775583,WGS,101,158347598,PRJEB37924,SAMEA7501110,83872627,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645419,SAMEA7501110,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501110,ibs_58,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257749,ERP121278,ibs_58,Participant 17 Sample 5
ERR4775584,WGS,101,141879245,PRJEB37924,SAMEA7501111,72031504,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645420,SAMEA7501111,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501111,ibs_59,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257750,ERP121278,ibs_59,Participant 17 Sample 6
ERR4775585,WGS,101,46649678,PRJEB37924,SAMEA7501112,24026123,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645421,SAMEA7501112,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501112,ibs_60,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257751,ERP121278,ibs_60,Participant 17 Sample 7
ERR4775586,WGS,101,149845317,PRJEB37924,SAMEA7501113,84458376,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645422,SAMEA7501113,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501113,ibs_61,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5257752,ERP121278,ibs_61,Participant 18 Sample 0
